url,shared_count
https://www.gofundme.com/f/Ayudmos-a-Jenry-a-vencer-el-Cncer?utm_source=whatsApp&utm_medium=social&utm_campaign=p_cp+share-sheet,19
https://www.gofundme.com/dr2ks2-las-vegas-victims-fund,19
https://www.gofundme.com/5p3de8-build-the-wall,19
https://www.gofundme.com/fair-questions-documentary-film?utm_medium=email&utm_source=customer&utm_campaign=p_email%2B1020-sharing-invite-v5,19
https://www.gofundme.com/please-help-my-family-lay-our-father-to-rest?pc=tw_dn_cpgnsharemore_r&rcid=r01-154341694489-85cf4d6dd2b343e3,19
https://www.gofundme.com/ban-sharia-law-in-the-united-states&rcid=r01-155967882154-26b248cdf8334570&pc=tw_co_campmgmt_m,19
https://www.gofundme.com/vic-kicks-back?pc=tw_co_share_w&rcid=r01-15506223343-a0073f25c3614f38,19
https://www.gofundme.com/tonys-dilemma,18
https://www.gofundme.com/benghazi-truth-matters,18
https://www.gofundme.com/roger-stone-guts-fund,18
https://www.gofundme.com/salvemos-la-vida-de-william-candamo,18
https://www.gofundme.com/24rnchw?pc=tw_u,18
https://www.gofundme.com/campaign-to-support-venezuelan-nightmare039s-jose?pc=tw_u,18
https://www.gofundme.com/cpxbca-cowgirl-up-for-jaci,18
https://www.gofundme.com/firefighter-in-desperate-need,18
https://www.gofundme.com/keeper-of-the-books?pc=tw_co_share_w&rcid=r01-155967457327-74873fd64d9643e5,18
https://www.gofundme.com/2g2qyjcw?pc=tw_u,18
https://www.gofundme.com/michael-caputo-legal-fund,18
https://www.gofundme.com/f/vic-kicks-back,18
https://www.gofundme.com/65hpb48?member=800394,18
https://www.gofundme.com/f/1on70q1ks0?sharetype=teams&member=2495796&utm_medium=social&utm_source=twitter&utm_campaign=p_na+share-sheet&pc_code=tw_co_shareflow_a&rcid=427a90e32e5e469a8ab46e5c4c73d522,18
https://www.gofundme.com/ayudemos-a-darwing,18
https://www.gofundme.com/f/Isa-te-necesita-su-diagnstico-es-Neuroblastoma,18
https://www.gofundme.com/f/support-jews-saying-never-again,18
https://www.gofundme.com/aycjwc,18
